Datetime,Automatic Weather Station,Grass Temperature(degree Celsius)
2024-01-07 17:00:00,Ta Kwu Ling,23.03333333333333
2024-01-07 17:00:00,Tai Mo Shan,15.0
2024-01-07 18:00:00,King's Park,19.142857142857142
2024-01-07 18:00:00,Ta Kwu Ling,19.785714285714285
2024-01-07 18:00:00,Tai Mo Shan,13.057142857142859
2024-01-07 19:00:00,King's Park,18.52
2024-01-07 19:00:00,Ta Kwu Ling,17.36
2024-01-07 19:00:00,Tai Mo Shan,12.16
2024-01-07 20:00:00,King's Park,18.485714285714288
2024-01-07 20:00:00,Ta Kwu Ling,16.742857142857144
2024-01-07 20:00:00,Tai Mo Shan,12.428571428571429
2024-01-07 21:00:00,King's Park,18.419999999999998
2024-01-07 21:00:00,Ta Kwu Ling,16.759999999999998
2024-01-07 21:00:00,Tai Mo Shan,12.32
2024-01-07 22:00:00,King's Park,18.557142857142857
2024-01-07 22:00:00,Ta Kwu Ling,16.571428571428573
2024-01-07 22:00:00,Tai Mo Shan,12.171428571428569
2024-01-07 23:00:00,King's Park,18.4
2024-01-07 23:00:00,Ta Kwu Ling,16.4
2024-01-07 23:00:00,Tai Mo Shan,12.08
2024-01-08 00:00:00,King's Park,17.95714285714286
2024-01-08 00:00:00,Ta Kwu Ling,16.3
2024-01-08 00:00:00,Tai Mo Shan,11.885714285714286
2024-01-08 01:00:00,King's Park,17.98
2024-01-08 01:00:00,Ta Kwu Ling,16.080000000000002
2024-01-08 01:00:00,Tai Mo Shan,11.62
2024-01-08 02:00:00,King's Park,17.87142857142857
2024-01-08 02:00:00,Ta Kwu Ling,15.957142857142857
2024-01-08 02:00:00,Tai Mo Shan,11.585714285714285
2024-01-08 03:00:00,King's Park,17.8
2024-01-08 03:00:00,Ta Kwu Ling,15.64
2024-01-08 03:00:00,Tai Mo Shan,11.459999999999999
2024-01-08 04:00:00,King's Park,17.15714285714286
2024-01-08 04:00:00,Ta Kwu Ling,15.257142857142856
2024-01-08 04:00:00,Tai Mo Shan,1.0571428571428572
2024-01-08 05:00:00,King's Park,17.02
2024-01-08 05:00:00,Ta Kwu Ling,14.820000000000002
2024-01-08 05:00:00,Tai Mo Shan,-2.06
2024-01-08 06:00:00,King's Park,16.885714285714286
2024-01-08 06:00:00,Ta Kwu Ling,14.771428571428572
2024-01-08 06:00:00,Tai Mo Shan,-1.9428571428571428
2024-01-08 07:00:00,King's Park,16.98
2024-01-08 07:00:00,Ta Kwu Ling,14.7
2024-01-08 07:00:00,Tai Mo Shan,-1.04
2024-01-08 08:00:00,King's Park,17.25
2024-01-08 08:00:00,Ta Kwu Ling,14.925
2024-01-08 08:00:00,Tai Mo Shan,-1.025
2024-01-08 09:00:00,King's Park,17.596296296296295
2024-01-08 09:00:00,Ta Kwu Ling,15.911111111111111
2024-01-08 09:00:00,Tai Mo Shan,-0.8296296296296295
2024-01-08 10:00:00,King's Park,17.942592592592593
2024-01-08 10:00:00,Ta Kwu Ling,16.897222222222222
2024-01-08 10:00:00,Tai Mo Shan,-0.6342592592592592
2024-01-08 11:00:00,King's Park,18.288888888888888
2024-01-08 11:00:00,Ta Kwu Ling,17.883333333333333
2024-01-08 11:00:00,Tai Mo Shan,-0.4388888888888889
2024-01-08 12:00:00,King's Park,18.635185185185186
2024-01-08 12:00:00,Ta Kwu Ling,18.869444444444447
2024-01-08 12:00:00,Tai Mo Shan,-0.24351851851851847
2024-01-08 13:00:00,King's Park,18.98148148148148
2024-01-08 13:00:00,Ta Kwu Ling,19.855555555555554
2024-01-08 13:00:00,Tai Mo Shan,-0.04814814814814805
2024-01-08 14:00:00,King's Park,19.32777777777778
2024-01-08 14:00:00,Ta Kwu Ling,20.84166666666667
2024-01-08 14:00:00,Tai Mo Shan,0.14722222222222214
2024-01-08 15:00:00,King's Park,19.674074074074074
2024-01-08 15:00:00,Ta Kwu Ling,21.82777777777778
2024-01-08 15:00:00,Tai Mo Shan,0.34259259259259256
2024-01-08 16:00:00,King's Park,20.020370370370372
2024-01-08 16:00:00,Ta Kwu Ling,22.81388888888889
2024-01-08 16:00:00,Tai Mo Shan,0.537962962962963
2024-01-08 17:00:00,King's Park,20.366666666666667
2024-01-08 17:00:00,Ta Kwu Ling,23.8
2024-01-08 17:00:00,Tai Mo Shan,0.7333333333333334
2024-01-08 18:00:00,King's Park,19.342857142857145
2024-01-08 18:00:00,Ta Kwu Ling,20.75714285714286
2024-01-08 18:00:00,Tai Mo Shan,0.4428571428571429
2024-01-08 19:00:00,King's Park,19.14
2024-01-08 19:00:00,Ta Kwu Ling,18.56
2024-01-08 19:00:00,Tai Mo Shan,0.27999999999999997
2024-01-08 20:00:00,King's Park,18.842857142857138
2024-01-08 20:00:00,Ta Kwu Ling,17.442857142857143
2024-01-08 20:00:00,Tai Mo Shan,0.4714285714285714
2024-01-08 21:00:00,King's Park,19.12
2024-01-08 21:00:00,Ta Kwu Ling,18.32
2024-01-08 21:00:00,Tai Mo Shan,0.22000000000000003
2024-01-08 22:00:00,King's Park,19.157142857142855
2024-01-08 22:00:00,Ta Kwu Ling,18.67142857142857
2024-01-08 22:00:00,Tai Mo Shan,0.7142857142857143
2024-01-08 23:00:00,King's Park,19.14
2024-01-08 23:00:00,Ta Kwu Ling,18.16
2024-01-08 23:00:00,Tai Mo Shan,1.54
2024-01-09 00:00:00,King's Park,18.557142857142857
2024-01-09 00:00:00,Ta Kwu Ling,17.32857142857143
2024-01-09 00:00:00,Tai Mo Shan,7.285714285714286
2024-01-09 01:00:00,King's Park,18.72
2024-01-09 01:00:00,Ta Kwu Ling,16.619999999999997
2024-01-09 01:00:00,Tai Mo Shan,14.14
2024-01-09 02:00:00,King's Park,18.257142857142856
2024-01-09 02:00:00,Ta Kwu Ling,17.32857142857143
2024-01-09 02:00:00,Tai Mo Shan,14.2
2024-01-09 03:00:00,King's Park,17.44
2024-01-09 03:00:00,Ta Kwu Ling,17.439999999999998
2024-01-09 03:00:00,Tai Mo Shan,14.24
2024-01-09 04:00:00,King's Park,17.157142857142855
2024-01-09 04:00:00,Ta Kwu Ling,16.657142857142855
2024-01-09 04:00:00,Tai Mo Shan,13.985714285714286
2024-01-09 05:00:00,King's Park,16.98
2024-01-09 05:00:00,Ta Kwu Ling,15.419999999999998
2024-01-09 05:00:00,Tai Mo Shan,13.3
2024-01-09 06:00:00,King's Park,16.571428571428573
2024-01-09 06:00:00,Ta Kwu Ling,15.171428571428573
2024-01-09 06:00:00,Tai Mo Shan,13.157142857142857
2024-01-09 07:00:00,King's Park,17.2
2024-01-09 07:00:00,Ta Kwu Ling,15.98
2024-01-09 07:00:00,Tai Mo Shan,13.8
2024-01-09 08:00:00,King's Park,18.25
2024-01-09 08:00:00,Ta Kwu Ling,16.175
2024-01-09 08:00:00,Tai Mo Shan,14.0
2024-01-09 09:00:00,King's Park,18.72962962962963
2024-01-09 09:00:00,Ta Kwu Ling,16.92222222222222
2024-01-09 09:00:00,Tai Mo Shan,14.525925925925925
2024-01-09 10:00:00,King's Park,19.20925925925926
2024-01-09 10:00:00,Ta Kwu Ling,17.669444444444444
2024-01-09 10:00:00,Tai Mo Shan,15.051851851851852
2024-01-09 11:00:00,King's Park,19.68888888888889
2024-01-09 11:00:00,Ta Kwu Ling,18.416666666666664
2024-01-09 11:00:00,Tai Mo Shan,15.577777777777778
2024-01-09 12:00:00,King's Park,20.168518518518518
2024-01-09 12:00:00,Ta Kwu Ling,19.163888888888888
2024-01-09 12:00:00,Tai Mo Shan,16.103703703703705
2024-01-09 13:00:00,King's Park,20.64814814814815
2024-01-09 13:00:00,Ta Kwu Ling,19.911111111111108
2024-01-09 13:00:00,Tai Mo Shan,16.62962962962963
2024-01-09 14:00:00,King's Park,21.127777777777776
2024-01-09 14:00:00,Ta Kwu Ling,20.65833333333333
2024-01-09 14:00:00,Tai Mo Shan,17.155555555555555
2024-01-09 15:00:00,King's Park,21.607407407407408
2024-01-09 15:00:00,Ta Kwu Ling,21.40555555555555
2024-01-09 15:00:00,Tai Mo Shan,17.681481481481484
2024-01-09 16:00:00,King's Park,22.087037037037035
2024-01-09 16:00:00,Ta Kwu Ling,22.15277777777777
2024-01-09 16:00:00,Tai Mo Shan,18.20740740740741
2024-01-09 17:00:00,King's Park,22.566666666666666
2024-01-09 17:00:00,Ta Kwu Ling,22.899999999999995
2024-01-09 17:00:00,Tai Mo Shan,18.733333333333334
2024-01-09 18:00:00,King's Park,20.97142857142857
2024-01-09 18:00:00,Ta Kwu Ling,20.5
2024-01-09 18:00:00,Tai Mo Shan,16.514285714285712
2024-01-09 19:00:00,King's Park,19.919999999999998
2024-01-09 19:00:00,Ta Kwu Ling,19.1
2024-01-09 19:00:00,Tai Mo Shan,14.62
2024-01-09 20:00:00,King's Park,19.099999999999998
2024-01-09 20:00:00,Ta Kwu Ling,18.085714285714285
2024-01-09 20:00:00,Tai Mo Shan,14.085714285714285
2024-01-09 21:00:00,King's Park,19.060000000000002
2024-01-09 21:00:00,Ta Kwu Ling,17.68
2024-01-09 21:00:00,Tai Mo Shan,14.2
2024-01-09 22:00:00,King's Park,19.342857142857145
2024-01-09 22:00:00,Ta Kwu Ling,18.042857142857144
2024-01-09 22:00:00,Tai Mo Shan,14.128571428571428
2024-01-09 23:00:00,King's Park,19.2
2024-01-09 23:00:00,Ta Kwu Ling,18.04
2024-01-09 23:00:00,Tai Mo Shan,14.080000000000002
2024-01-10 00:00:00,King's Park,19.357142857142858
2024-01-10 00:00:00,Ta Kwu Ling,17.771428571428572
2024-01-10 00:00:00,Tai Mo Shan,13.585714285714285
2024-01-10 01:00:00,King's Park,19.18
2024-01-10 01:00:00,Ta Kwu Ling,16.619999999999997
2024-01-10 01:00:00,Tai Mo Shan,13.24
2024-01-10 02:00:00,King's Park,18.985714285714288
2024-01-10 02:00:00,Ta Kwu Ling,15.785714285714286
2024-01-10 02:00:00,Tai Mo Shan,13.057142857142859
2024-01-10 03:00:00,King's Park,17.96
2024-01-10 03:00:00,Ta Kwu Ling,15.540000000000001
2024-01-10 03:00:00,Tai Mo Shan,12.559999999999999
2024-01-10 04:00:00,King's Park,17.97142857142857
2024-01-10 04:00:00,Ta Kwu Ling,15.314285714285715
2024-01-10 04:00:00,Tai Mo Shan,12.414285714285715
2024-01-10 05:00:00,King's Park,17.56
2024-01-10 05:00:00,Ta Kwu Ling,14.86
2024-01-10 05:00:00,Tai Mo Shan,12.3
2024-01-10 06:00:00,King's Park,17.02857142857143
2024-01-10 06:00:00,Ta Kwu Ling,14.828571428571427
2024-01-10 06:00:00,Tai Mo Shan,11.657142857142857
2024-01-10 07:00:00,King's Park,16.52
2024-01-10 07:00:00,Ta Kwu Ling,14.5
2024-01-10 07:00:00,Tai Mo Shan,2.4200000000000004
2024-01-10 08:00:00,King's Park,16.925
2024-01-10 08:00:00,Ta Kwu Ling,14.75
2024-01-10 08:00:00,Tai Mo Shan,-2.325
2024-01-10 09:00:00,King's Park,17.462962962962962
2024-01-10 09:00:00,Ta Kwu Ling,15.625925925925927
2024-01-10 09:00:00,Tai Mo Shan,-2.3222222222222224
2024-01-10 10:00:00,King's Park,18.000925925925927
2024-01-10 10:00:00,Ta Kwu Ling,16.501851851851853
2024-01-10 10:00:00,Tai Mo Shan,-2.3194444444444446
2024-01-10 11:00:00,King's Park,18.538888888888888
2024-01-10 11:00:00,Ta Kwu Ling,17.37777777777778
2024-01-10 11:00:00,Tai Mo Shan,-2.316666666666667
2024-01-10 12:00:00,King's Park,19.076851851851853
2024-01-10 12:00:00,Ta Kwu Ling,18.253703703703707
2024-01-10 12:00:00,Tai Mo Shan,-2.313888888888889
2024-01-10 13:00:00,King's Park,19.614814814814814
2024-01-10 13:00:00,Ta Kwu Ling,19.129629629629633
2024-01-10 13:00:00,Tai Mo Shan,-2.3111111111111113
2024-01-10 14:00:00,King's Park,20.15277777777778
2024-01-10 14:00:00,Ta Kwu Ling,20.005555555555556
2024-01-10 14:00:00,Tai Mo Shan,-2.3083333333333336
2024-01-10 15:00:00,King's Park,20.69074074074074
2024-01-10 15:00:00,Ta Kwu Ling,20.881481481481483
2024-01-10 15:00:00,Tai Mo Shan,-2.305555555555556
2024-01-10 16:00:00,King's Park,21.2287037037037
2024-01-10 16:00:00,Ta Kwu Ling,21.75740740740741
2024-01-10 16:00:00,Tai Mo Shan,-2.302777777777778
2024-01-10 17:00:00,King's Park,21.766666666666666
2024-01-10 17:00:00,Ta Kwu Ling,22.633333333333336
2024-01-10 17:00:00,Tai Mo Shan,-2.3000000000000003
2024-01-10 18:00:00,King's Park,19.97142857142857
2024-01-10 18:00:00,Ta Kwu Ling,19.599999999999998
2024-01-10 18:00:00,Tai Mo Shan,-2.3714285714285714
2024-01-10 19:00:00,King's Park,18.98
2024-01-10 19:00:00,Ta Kwu Ling,17.14
2024-01-10 19:00:00,Tai Mo Shan,-2.8600000000000003
2024-01-10 20:00:00,King's Park,18.32857142857143
2024-01-10 20:00:00,Ta Kwu Ling,15.828571428571427
2024-01-10 20:00:00,Tai Mo Shan,-2.7285714285714286
2024-01-10 21:00:00,King's Park,17.919999999999998
2024-01-10 21:00:00,Ta Kwu Ling,15.059999999999999
2024-01-10 21:00:00,Tai Mo Shan,-2.88
2024-01-10 22:00:00,King's Park,17.857142857142858
2024-01-10 22:00:00,Ta Kwu Ling,14.014285714285714
2024-01-10 22:00:00,Tai Mo Shan,-3.1714285714285713
2024-01-10 23:00:00,King's Park,17.96
2024-01-10 23:00:00,Ta Kwu Ling,13.559999999999999
2024-01-10 23:00:00,Tai Mo Shan,-2.94
2024-01-11 00:00:00,King's Park,18.12857142857143
2024-01-11 00:00:00,Ta Kwu Ling,14.228571428571428
2024-01-11 00:00:00,Tai Mo Shan,3.3714285714285714
2024-01-11 01:00:00,King's Park,18.54
2024-01-11 01:00:00,Ta Kwu Ling,15.24
2024-01-11 01:00:00,Tai Mo Shan,8.4
2024-01-11 02:00:00,King's Park,18.1
2024-01-11 02:00:00,Ta Kwu Ling,15.971428571428572
2024-01-11 02:00:00,Tai Mo Shan,-2.6142857142857143
2024-01-11 03:00:00,King's Park,17.94
2024-01-11 03:00:00,Ta Kwu Ling,16.46
2024-01-11 03:00:00,Tai Mo Shan,-2.12
2024-01-11 04:00:00,King's Park,17.514285714285712
2024-01-11 04:00:00,Ta Kwu Ling,15.957142857142857
2024-01-11 04:00:00,Tai Mo Shan,-1.9714285714285715
2024-01-11 05:00:00,King's Park,17.119999999999997
2024-01-11 05:00:00,Ta Kwu Ling,15.1
2024-01-11 05:00:00,Tai Mo Shan,-1.72
2024-01-11 06:00:00,King's Park,16.45714285714286
2024-01-11 06:00:00,Ta Kwu Ling,14.142857142857142
2024-01-11 06:00:00,Tai Mo Shan,-1.7571428571428573
2024-01-11 07:00:00,King's Park,16.18
2024-01-11 07:00:00,Ta Kwu Ling,13.9
2024-01-11 07:00:00,Tai Mo Shan,-1.6
2024-01-11 08:00:00,King's Park,16.425
2024-01-11 08:00:00,Ta Kwu Ling,14.15
2024-01-11 08:00:00,Tai Mo Shan,-1.6
2024-01-11 09:00:00,King's Park,16.85185185185185
2024-01-11 09:00:00,Ta Kwu Ling,14.988888888888889
2024-01-11 09:00:00,Tai Mo Shan,-1.4925925925925927
2024-01-11 10:00:00,King's Park,17.278703703703705
2024-01-11 10:00:00,Ta Kwu Ling,15.827777777777778
2024-01-11 10:00:00,Tai Mo Shan,-1.3851851851851853
2024-01-11 11:00:00,King's Park,17.705555555555556
2024-01-11 11:00:00,Ta Kwu Ling,16.666666666666668
2024-01-11 11:00:00,Tai Mo Shan,-1.2777777777777777
2024-01-11 12:00:00,King's Park,18.132407407407406
2024-01-11 12:00:00,Ta Kwu Ling,17.505555555555556
2024-01-11 12:00:00,Tai Mo Shan,-1.1703703703703705
2024-01-11 13:00:00,King's Park,18.55925925925926
2024-01-11 13:00:00,Ta Kwu Ling,18.344444444444445
2024-01-11 13:00:00,Tai Mo Shan,-1.0629629629629629
2024-01-11 14:00:00,King's Park,18.98611111111111
2024-01-11 14:00:00,Ta Kwu Ling,19.183333333333334
2024-01-11 14:00:00,Tai Mo Shan,-0.9555555555555555
2024-01-11 15:00:00,King's Park,19.41296296296296
2024-01-11 15:00:00,Ta Kwu Ling,20.022222222222222
2024-01-11 15:00:00,Tai Mo Shan,-0.8481481481481481
2024-01-11 16:00:00,King's Park,19.839814814814815
2024-01-11 16:00:00,Ta Kwu Ling,20.86111111111111
2024-01-11 16:00:00,Tai Mo Shan,-0.7407407407407407
2024-01-11 17:00:00,King's Park,20.266666666666666
2024-01-11 17:00:00,Ta Kwu Ling,21.7
2024-01-11 17:00:00,Tai Mo Shan,-0.6333333333333333
2024-01-11 18:00:00,King's Park,18.728571428571428
2024-01-11 18:00:00,Ta Kwu Ling,19.3
2024-01-11 18:00:00,Tai Mo Shan,-0.7857142857142857
2024-01-11 19:00:00,King's Park,17.64
2024-01-11 19:00:00,Ta Kwu Ling,16.580000000000002
2024-01-11 19:00:00,Tai Mo Shan,-0.62
2024-01-11 20:00:00,King's Park,17.02857142857143
2024-01-11 20:00:00,Ta Kwu Ling,15.728571428571428
2024-01-11 20:00:00,Tai Mo Shan,-0.32857142857142857
2024-01-11 21:00:00,King's Park,16.94
2024-01-11 21:00:00,Ta Kwu Ling,16.34
2024-01-11 21:00:00,Tai Mo Shan,0.4
2024-01-11 22:00:00,King's Park,16.714285714285715
2024-01-11 22:00:00,Ta Kwu Ling,15.514285714285714
2024-01-11 22:00:00,Tai Mo Shan,0.7714285714285715
2024-01-11 23:00:00,King's Park,16.8
2024-01-11 23:00:00,Ta Kwu Ling,15.02
2024-01-11 23:00:00,Tai Mo Shan,0.27999999999999997
2024-01-12 00:00:00,King's Park,16.6
2024-01-12 00:00:00,Ta Kwu Ling,14.728571428571428
2024-01-12 00:00:00,Tai Mo Shan,4.942857142857142
2024-01-12 01:00:00,King's Park,16.36
2024-01-12 01:00:00,Ta Kwu Ling,14.24
2024-01-12 01:00:00,Tai Mo Shan,10.62
2024-01-12 02:00:00,King's Park,16.52857142857143
2024-01-12 02:00:00,Ta Kwu Ling,13.985714285714286
2024-01-12 02:00:00,Tai Mo Shan,10.6
2024-01-12 03:00:00,King's Park,16.66
2024-01-12 03:00:00,Ta Kwu Ling,13.780000000000001
2024-01-12 03:00:00,Tai Mo Shan,10.58
2024-01-12 04:00:00,King's Park,16.185714285714287
2024-01-12 04:00:00,Ta Kwu Ling,13.914285714285715
2024-01-12 04:00:00,Tai Mo Shan,10.200000000000001
2024-01-12 05:00:00,King's Park,16.419999999999998
2024-01-12 05:00:00,Ta Kwu Ling,14.74
2024-01-12 05:00:00,Tai Mo Shan,10.5
2024-01-12 06:00:00,King's Park,16.085714285714285
2024-01-12 06:00:00,Ta Kwu Ling,15.242857142857144
2024-01-12 06:00:00,Tai Mo Shan,10.585714285714287
2024-01-12 07:00:00,King's Park,16.06
2024-01-12 07:00:00,Ta Kwu Ling,14.7
2024-01-12 07:00:00,Tai Mo Shan,10.64
2024-01-12 08:00:00,King's Park,16.975
2024-01-12 08:00:00,Ta Kwu Ling,15.5
2024-01-12 08:00:00,Tai Mo Shan,11.025
2024-01-12 09:00:00,King's Park,17.325925925925926
2024-01-12 09:00:00,Ta Kwu Ling,16.203703703703702
2024-01-12 09:00:00,Tai Mo Shan,11.644444444444444
2024-01-12 10:00:00,King's Park,17.676851851851854
2024-01-12 10:00:00,Ta Kwu Ling,16.90740740740741
2024-01-12 10:00:00,Tai Mo Shan,12.26388888888889
2024-01-12 11:00:00,King's Park,18.02777777777778
2024-01-12 11:00:00,Ta Kwu Ling,17.61111111111111
2024-01-12 11:00:00,Tai Mo Shan,12.883333333333333
2024-01-12 12:00:00,King's Park,18.378703703703703
2024-01-12 12:00:00,Ta Kwu Ling,18.314814814814813
2024-01-12 12:00:00,Tai Mo Shan,13.502777777777776
2024-01-12 13:00:00,King's Park,18.72962962962963
2024-01-12 13:00:00,Ta Kwu Ling,19.01851851851852
2024-01-12 13:00:00,Tai Mo Shan,14.12222222222222
2024-01-12 14:00:00,King's Park,19.080555555555556
2024-01-12 14:00:00,Ta Kwu Ling,19.72222222222222
2024-01-12 14:00:00,Tai Mo Shan,14.741666666666665
2024-01-12 15:00:00,King's Park,19.43148148148148
2024-01-12 15:00:00,Ta Kwu Ling,20.425925925925924
2024-01-12 15:00:00,Tai Mo Shan,15.361111111111109
2024-01-12 16:00:00,King's Park,19.78240740740741
2024-01-12 16:00:00,Ta Kwu Ling,21.12962962962963
2024-01-12 16:00:00,Tai Mo Shan,15.980555555555554
2024-01-12 17:00:00,King's Park,20.133333333333333
2024-01-12 17:00:00,Ta Kwu Ling,21.833333333333332
2024-01-12 17:00:00,Tai Mo Shan,16.599999999999998
2024-01-12 18:00:00,King's Park,18.97142857142857
2024-01-12 18:00:00,Ta Kwu Ling,19.542857142857144
2024-01-12 18:00:00,Tai Mo Shan,14.585714285714285
2024-01-12 19:00:00,King's Park,18.0
2024-01-12 19:00:00,Ta Kwu Ling,17.02
2024-01-12 19:00:00,Tai Mo Shan,12.76
2024-01-12 20:00:00,King's Park,17.585714285714285
2024-01-12 20:00:00,Ta Kwu Ling,16.057142857142857
2024-01-12 20:00:00,Tai Mo Shan,12.185714285714285
2024-01-12 21:00:00,King's Park,16.98
2024-01-12 21:00:00,Ta Kwu Ling,15.6
2024-01-12 21:00:00,Tai Mo Shan,11.88
2024-01-12 22:00:00,King's Park,16.7
2024-01-12 22:00:00,Ta Kwu Ling,15.299999999999999
2024-01-12 22:00:00,Tai Mo Shan,11.471428571428572
2024-01-12 23:00:00,King's Park,16.919999999999998
2024-01-12 23:00:00,Ta Kwu Ling,14.88
2024-01-12 23:00:00,Tai Mo Shan,11.34
2024-01-13 00:00:00,King's Park,16.7
2024-01-13 00:00:00,Ta Kwu Ling,14.571428571428571
2024-01-13 00:00:00,Tai Mo Shan,11.114285714285714
2024-01-13 01:00:00,King's Park,16.380000000000003
2024-01-13 01:00:00,Ta Kwu Ling,14.14
2024-01-13 01:00:00,Tai Mo Shan,11.08
2024-01-13 02:00:00,King's Park,17.085714285714285
2024-01-13 02:00:00,Ta Kwu Ling,14.87142857142857
2024-01-13 02:00:00,Tai Mo Shan,11.471428571428572
2024-01-13 03:00:00,King's Park,17.34
2024-01-13 03:00:00,Ta Kwu Ling,15.3
2024-01-13 03:00:00,Tai Mo Shan,11.72
2024-01-13 04:00:00,King's Park,16.7
2024-01-13 04:00:00,Ta Kwu Ling,15.385714285714286
2024-01-13 04:00:00,Tai Mo Shan,11.771428571428572
2024-01-13 05:00:00,King's Park,16.52
2024-01-13 05:00:00,Ta Kwu Ling,14.940000000000001
2024-01-13 05:00:00,Tai Mo Shan,11.219999999999999
2024-01-13 06:00:00,King's Park,16.728571428571428
2024-01-13 06:00:00,Ta Kwu Ling,15.314285714285715
2024-01-13 06:00:00,Tai Mo Shan,11.028571428571428
2024-01-13 07:00:00,King's Park,16.4
2024-01-13 07:00:00,Ta Kwu Ling,15.419999999999998
2024-01-13 07:00:00,Tai Mo Shan,10.76
2024-01-13 08:00:00,King's Park,17.475
2024-01-13 08:00:00,Ta Kwu Ling,16.0
2024-01-13 08:00:00,Tai Mo Shan,11.1
2024-01-13 09:00:00,King's Park,17.75925925925926
2024-01-13 09:00:00,Ta Kwu Ling,16.81111111111111
2024-01-13 09:00:00,Tai Mo Shan,11.488888888888889
2024-01-13 10:00:00,King's Park,18.043518518518518
2024-01-13 10:00:00,Ta Kwu Ling,17.622222222222224
2024-01-13 10:00:00,Tai Mo Shan,11.877777777777778
2024-01-13 11:00:00,King's Park,18.32777777777778
2024-01-13 11:00:00,Ta Kwu Ling,18.433333333333334
2024-01-13 11:00:00,Tai Mo Shan,12.266666666666666
2024-01-13 12:00:00,King's Park,18.612037037037037
2024-01-13 12:00:00,Ta Kwu Ling,19.244444444444444
2024-01-13 12:00:00,Tai Mo Shan,12.655555555555555
2024-01-13 13:00:00,King's Park,18.896296296296295
2024-01-13 13:00:00,Ta Kwu Ling,20.055555555555557
2024-01-13 13:00:00,Tai Mo Shan,13.044444444444444
2024-01-13 14:00:00,King's Park,19.180555555555554
2024-01-13 14:00:00,Ta Kwu Ling,20.866666666666667
2024-01-13 14:00:00,Tai Mo Shan,13.433333333333334
2024-01-13 15:00:00,King's Park,19.464814814814815
2024-01-13 15:00:00,Ta Kwu Ling,21.677777777777777
2024-01-13 15:00:00,Tai Mo Shan,13.822222222222223
2024-01-13 16:00:00,King's Park,19.749074074074073
2024-01-13 16:00:00,Ta Kwu Ling,22.48888888888889
2024-01-13 16:00:00,Tai Mo Shan,14.21111111111111
2024-01-13 17:00:00,King's Park,20.03333333333333
2024-01-13 17:00:00,Ta Kwu Ling,23.3
2024-01-13 17:00:00,Tai Mo Shan,14.6
2024-01-13 18:00:00,King's Park,18.957142857142856
2024-01-13 18:00:00,Ta Kwu Ling,19.400000000000002
2024-01-13 18:00:00,Tai Mo Shan,12.385714285714286
2024-01-13 19:00:00,King's Park,18.02
2024-01-13 19:00:00,Ta Kwu Ling,15.180000000000001
2024-01-13 19:00:00,Tai Mo Shan,11.639999999999999
2024-01-13 20:00:00,King's Park,17.442857142857143
2024-01-13 20:00:00,Ta Kwu Ling,13.957142857142857
2024-01-13 20:00:00,Tai Mo Shan,11.571428571428571
2024-01-13 21:00:00,King's Park,17.16
2024-01-13 21:00:00,Ta Kwu Ling,14.16
2024-01-13 21:00:00,Tai Mo Shan,11.4
2024-01-13 22:00:00,King's Park,16.87142857142857
2024-01-13 22:00:00,Ta Kwu Ling,13.671428571428573
2024-01-13 22:00:00,Tai Mo Shan,11.357142857142858
2024-01-13 23:00:00,King's Park,17.02
2024-01-13 23:00:00,Ta Kwu Ling,13.419999999999998
2024-01-13 23:00:00,Tai Mo Shan,11.1
2024-01-14 00:00:00,King's Park,17.128571428571426
2024-01-14 00:00:00,Ta Kwu Ling,13.342857142857143
2024-01-14 00:00:00,Tai Mo Shan,10.757142857142856
2024-01-14 01:00:00,King's Park,17.46
2024-01-14 01:00:00,Ta Kwu Ling,12.98
2024-01-14 01:00:00,Tai Mo Shan,11.040000000000001
2024-01-14 02:00:00,King's Park,18.057142857142857
2024-01-14 02:00:00,Ta Kwu Ling,12.9
2024-01-14 02:00:00,Tai Mo Shan,11.328571428571427
2024-01-14 03:00:00,King's Park,17.56
2024-01-14 03:00:00,Ta Kwu Ling,13.059999999999999
2024-01-14 03:00:00,Tai Mo Shan,11.92
2024-01-14 04:00:00,King's Park,16.8
2024-01-14 04:00:00,Ta Kwu Ling,13.1
2024-01-14 04:00:00,Tai Mo Shan,11.471428571428572
2024-01-14 05:00:00,King's Park,16.2
2024-01-14 05:00:00,Ta Kwu Ling,12.9
2024-01-14 05:00:00,Tai Mo Shan,10.28
2024-01-14 06:00:00,King's Park,16.114285714285717
2024-01-14 06:00:00,Ta Kwu Ling,12.828571428571427
